2.2592059669299645e-07, 1.922516139907498e-06
4.409772808504905e-06, 1.8331563726381615e-07
0.01348293352889814, 0.01151146855415069
0.04327442373969449, 0.047656761233703736
0.07054563494030792, 0.0841635176915148
0.07079400065931918, 0.0757875058595855
0.16291268434403278, 0.1756130879614615
0.17513016854394936, 0.1596483420905265
0.18615140114299175, 0.1790131747128713
0.2882421484188443, 0.2830247063956788
0.24415699746608813, 0.2429827906317559
0.2999508727140359, 0.30523059383033774
0.33851239864172933, 0.3313539551360856
0.3485326140532326, 0.3464311198156563
0.38029580290174686, 0.36169078815138683
0.3714053109680391, 0.34461178716702207
0.32330089789721184, 0.2816530247990884
0.3671747344744948, 0.33950023447916633
0.3634312904682442, 0.30893345349915347
0.2642865472296601, 0.18514294654002125
0.43476848670478574, 0.3522679613549672
0.5029499731685545, 0.4139323521043619
0.3647294853714319, 0.26316846943583644
0.4102781914389298, 0.30560465810426674
0.5534664408216187, 0.4432666421706061
